lga_code,lga_name,state_abbrev,vulnerable_pct_dv1,vulnerable_pct_dv2,vulnerable_pct_language,vulnerable_pct_communication,dv2_vulnerability_quartile,usual_resident_population,irsd_australia_decile,irsd_disadvantage_group,mean_google_overall_rating,median_google_overall_rating,mean_individual_rating,median_individual_rating,pct_5_star_individual_reviews,pct_1_or_2_star_individual_reviews,n_reviewed_service_names,n_review_rows,n_comment_rows,pct_review_rows_with_comment,pct_services_with_google_review_data,avg_comment_words_per_comment,pct_high_quality_services,median_nearest_transport_distance_km
45340,Onkaparinga,SA,23.244062657908,12.2294916960242,6.41738251642244,7.43345052737318,Q3 upper-middle DV2,175204.0,6.0,Middle: IRSD deciles 5-6,3.1,3.1,3.130434782608696,4.0,39.130434782608695,42.60869565217392,2.0,115.0,79.0,68.69565217391305,1.4925373134328357,66.15189873417721,19.53125,2.80959614739058
45680,Playford,SA,33.7031900138696,20.7350901525659,14.3055555555556,14.3252595155709,Q4 highest DV2,99190.0,1.0,Most disadvantaged: IRSD deciles 1-2,3.6,3.6,3.56020942408377,4.0,48.69109947643979,29.84293193717277,2.0,191.0,116.0,60.73298429319372,3.225806451612903,38.456896551724135,27.58620689655172,1.822851119967745
45890,Port Adelaide Enfield,SA,23.397913561848,13.4228187919463,8.95522388059701,10.655737704918,Q3 upper-middle DV2,132400.0,4.0,Disadvantaged: IRSD deciles 3-4,4.2,4.2,4.157894736842105,5.0,75.11961722488039,19.61722488038277,4.0,209.0,145.0,69.377990430622,4.938271604938271,58.02758620689655,31.16883116883117,1.96007501043914
46510,Prospect,SA,20.5673758865248,10.6382978723404,6.78571428571429,7.4468085106383,Q2 lower-middle DV2,22272.0,10.0,Most advantaged: IRSD deciles 9-10,3.2,3.2,3.2093023255813957,4.0,41.86046511627907,39.53488372093023,1.0,43.0,23.0,53.48837209302325,5.0,34.34782608695652,42.10526315789473,1.1663164085524
47140,Salisbury,SA,29.1894852135816,15.2459016393443,10.0164203612479,13.224043715847,Q3 upper-middle DV2,145806.0,2.0,Most disadvantaged: IRSD deciles 1-2,3.7,3.7,3.6666666666666665,5.0,58.620689655172406,29.88505747126437,2.0,87.0,50.0,57.47126436781609,2.2988505747126435,31.68,33.33333333333333,2.49617984633602
47700,Tea Tree Gully,SA,21.2989493791786,10.1145038167939,5.06208213944604,6.29770992366412,Q2 lower-middle DV2,101174.0,9.0,Most advantaged: IRSD deciles 9-10,4.45,4.45,4.4774774774774775,5.0,86.48648648648648,13.513513513513514,2.0,111.0,89.0,80.18018018018019,2.5974025974025974,52.89887640449438,30.55555555555556,7.37528602510463
48410,West Torrens,SA,23.2876712328767,11.5843270868825,5.2901023890785,9.19931856899489,Q2 lower-middle DV2,61699.0,8.0,Advantaged: IRSD deciles 7-8,4.0,4.0,4.0,5.0,55.00000000000001,15.0,1.0,40.0,24.0,60.0,2.127659574468085,48.91666666666666,36.17021276595745,2.4463721479349
60610,Burnie,TAS,24.5689655172414,15.0862068965517,10.3448275862069,8.62068965517241,Q3 upper-middle DV2,19918.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.6,4.6,4.645833333333333,5.0,81.25,4.166666666666666,1.0,48.0,36.0,75.0,10.0,35.25,55.55555555555556,1.6605542322933649
61410,Clarence,TAS,21.6939078751857,9.80683506686479,6.67655786350148,5.34918276374443,Q2 lower-middle DV2,61531.0,8.0,Advantaged: IRSD deciles 7-8,4.5,4.5,4.479166666666667,5.0,85.41666666666666,12.5,1.0,48.0,36.0,75.0,3.333333333333333,70.63888888888889,21.428571428571427,6.43479723914643
20110,Alpine,VIC,8.7719298245614,4.3859649122807,1.75438596491228,2.63157894736842,Q1 lowest DV2,13235.0,9.0,Most advantaged: IRSD deciles 9-10,3.4,3.4,3.31,5.0,54.0,43.0,1.0,100.0,90.0,90.0,8.333333333333332,63.61111111111112,27.27272727272727,63.161490806073
20570,Ballarat,VIC,21.6360856269113,11.4503816793893,8.01526717557252,7.17557251908397,Q2 lower-middle DV2,113763.0,6.0,Middle: IRSD deciles 5-6,4.6,4.6,4.515923566878981,5.0,70.06369426751591,3.821656050955414,2.0,157.0,149.0,94.90445859872612,2.083333333333333,39.40939597315436,15.068493150684931,2.44973564250364
20660,Banyule,VIC,13.6059479553903,6.50887573964497,3.47633136094675,3.47633136094675,Q1 lowest DV2,126236.0,10.0,Most advantaged: IRSD deciles 9-10,3.825,3.7,3.754601226993865,5.0,59.8159509202454,28.834355828220858,4.0,326.0,250.0,76.68711656441718,3.7735849056603774,67.952,31.0,1.2322358247489449
20740,Bass Coast,VIC,26.7857142857143,13.0177514792899,8.28402366863905,5.32544378698225,Q3 upper-middle DV2,40789.0,7.0,Advantaged: IRSD deciles 7-8,4.2,4.2,4.159574468085107,5.0,56.38297872340425,11.702127659574469,1.0,94.0,51.0,54.25531914893617,4.3478260869565215,19.15686274509804,21.052631578947366,12.3114235062783
20910,Bayside (Vic.),VIC,9.54935622317597,3.21199143468951,2.24839400428266,1.60599571734475,Q1 lowest DV2,101306.0,10.0,Most advantaged: IRSD deciles 9-10,4.65,4.65,4.623853211009174,5.0,88.9908256880734,9.174311926605505,2.0,109.0,95.0,87.1559633027523,2.631578947368421,75.05263157894737,44.5945945945946,1.066660195777175
21110,Boroondara,VIC,13.0030959752322,4.79134466769706,2.00927357032457,4.94590417310665,Q1 lowest DV2,167900.0,10.0,Most advantaged: IRSD deciles 9-10,3.87,3.8,3.756137479541735,5.0,59.41080196399346,27.16857610474632,10.0,611.0,432.0,70.7037643207856,8.130081300813007,65.93055555555556,33.05084745762712,0.993311244736885
21180,Brimbank,VIC,29.3271461716937,15.6626506024096,11.8110236220472,14.8267898383372,Q3 upper-middle DV2,194618.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.4,4.6,4.447552447552448,5.0,81.46853146853147,11.538461538461538,4.0,286.0,197.0,68.88111888111888,2.877697841726619,50.45177664974619,29.66101694915254,1.77545538052263
21450,Cardinia,VIC,18.6724565756824,9.42118226600985,6.67078443483632,6.02335586969883,Q2 lower-middle DV2,118194.0,8.0,Advantaged: IRSD deciles 7-8,4.25,4.35,4.296137339055794,5.0,78.11158798283262,16.30901287553648,4.0,233.0,198.0,84.97854077253218,3.738317757009345,80.15151515151516,17.894736842105264,3.50963565972122
21610,Casey,VIC,19.7177798682973,9.71804511278195,7.88732394366197,7.61440360090023,Q2 lower-middle DV2,365239.0,7.0,Advantaged: IRSD deciles 7-8,4.474074074074074,4.7,4.5058175137783225,5.0,81.93508879363135,10.226576852418862,27.0,1633.0,1230.0,75.32149418248622,9.926470588235292,57.77154471544716,24.696356275303643,2.9999820335655247
21670,Central Goldfields,VIC,34.1880341880342,20.5128205128205,20.6896551724138,11.1111111111111,Q4 highest DV2,13483.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.2,4.2,4.169811320754717,5.0,62.264150943396224,15.09433962264151,1.0,53.0,36.0,67.9245283018868,10.0,17.36111111111111,22.22222222222222,1.21123276838971
21890,Darebin,VIC,15.7631359466222,7.79436152570481,4.3910521955261,4.88815244407622,Q1 lowest DV2,148570.0,8.0,Advantaged: IRSD deciles 7-8,4.699999999999999,4.699999999999999,4.700892857142857,5.0,90.625,7.142857142857142,4.0,224.0,194.0,86.60714285714286,4.040404040404041,70.53092783505154,21.978021978021975,0.952653138380469
22110,East Gippsland,VIC,24.1379310344828,12.6829268292683,10.2439024390244,8.04878048780488,Q3 upper-middle DV2,48715.0,4.0,Disadvantaged: IRSD deciles 3-4,4.4,4.4,4.17,4.5,50.0,8.0,1.0,100.0,100.0,100.0,3.333333333333333,24.1,23.07692307692308,2.2730613726334754
22170,Frankston,VIC,19.8025909932141,10.1172115977791,8.01974090067859,7.34114743985194,Q2 lower-middle DV2,139281.0,7.0,Advantaged: IRSD deciles 7-8,4.5,4.5,4.50561797752809,5.0,87.64044943820225,12.359550561797752,1.0,89.0,85.0,95.50561797752808,0.9259259259259258,71.50588235294117,26.31578947368421,3.20683323159838
22310,Glen Eira,VIC,15.2666179693207,6.4868804664723,2.91545189504373,4.51895043731778,Q1 lowest DV2,148908.0,10.0,Most advantaged: IRSD deciles 9-10,4.466666666666666,4.8,4.4423076923076925,5.0,80.12820512820514,12.17948717948718,3.0,156.0,125.0,80.12820512820514,2.912621359223301,59.528,41.41414141414141,1.21827203874934
22670,Greater Dandenong,VIC,28.2186948853616,15.9318048206937,11.6784037558685,14.4698301113064,Q4 highest DV2,158208.0,2.0,Most disadvantaged: IRSD deciles 1-2,4.866666666666666,4.8,4.883116883116883,5.0,96.1038961038961,2.5974025974025974,3.0,154.0,137.0,88.96103896103897,2.608695652173913,66.67883211678833,20.388349514563107,7.90976952673959
22750,Greater Geelong,VIC,18.9596683000377,10.007524454477,6.65163472378805,5.78729800826757,Q2 lower-middle DV2,271057.0,8.0,Advantaged: IRSD deciles 7-8,4.233333333333333,4.1,4.227272727272728,5.0,74.02597402597402,16.883116883116884,3.0,154.0,98.0,63.63636363636363,1.6042780748663104,55.06122448979592,21.084337349397597,2.43726987257046
23110,Hobsons Bay,VIC,16.3690476190476,8.44091360476663,6.0515873015873,6.15079365079365,Q2 lower-middle DV2,91322.0,8.0,Advantaged: IRSD deciles 7-8,4.15,4.15,3.605,5.0,51.5,31.0,2.0,200.0,147.0,73.5,2.941176470588235,43.83673469387755,37.096774193548384,1.334811675338845
23270,Hume,VIC,28.7002487562189,16.1978361669243,11.6228748068006,12.7047913446677,Q4 highest DV2,243901.0,3.0,Disadvantaged: IRSD deciles 3-4,4.4,4.55,4.324393358876118,5.0,77.39463601532567,15.070242656449553,14.0,783.0,575.0,73.43550446998724,7.909604519774012,56.366956521739134,15.822784810126585,2.48378245463808
23430,Kingston (Vic.),VIC,14.7006520450504,7.28672985781991,3.73222748815166,4.97630331753555,Q1 lowest DV2,158129.0,9.0,Most advantaged: IRSD deciles 9-10,4.816666666666666,4.8,4.804416403785489,5.0,89.27444794952682,3.154574132492113,6.0,317.0,230.0,72.55520504731862,5.172413793103448,62.39565217391304,31.818181818181817,1.38438750964714
23670,Knox,VIC,17.6327028676022,9.38452163315052,4.9390243902439,6.40243902439024,Q2 lower-middle DV2,159103.0,9.0,Most advantaged: IRSD deciles 9-10,4.6,4.8,4.475862068965517,5.0,80.3448275862069,10.689655172413794,5.0,290.0,246.0,84.82758620689656,4.23728813559322,61.63008130081301,22.857142857142858,3.3639551566782497
23810,Latrobe (Vic.),VIC,25.9579728059332,16.8316831683168,12.1287128712871,10.3831891223733,Q4 highest DV2,77318.0,3.0,Disadvantaged: IRSD deciles 3-4,4.5,4.5,4.31,5.0,74.0,14.000000000000002,1.0,100.0,100.0,100.0,1.5384615384615383,36.28,1.7857142857142856,1.83676690751248
24210,Manningham,VIC,15.5231560891938,6.77530017152659,3.60205831903945,7.03259005145798,Q1 lowest DV2,124700.0,10.0,Most advantaged: IRSD deciles 9-10,4.514285714285714,4.7,4.532808398950131,5.0,86.3517060367454,11.286089238845143,7.0,381.0,319.0,83.72703412073491,7.954545454545454,66.41065830721003,22.78481012658228,4.39633756339887
24330,Maribyrnong,VIC,15.3658536585366,7.52427184466019,4.48484848484848,6.54545454545455,Q1 lowest DV2,85209.0,8.0,Advantaged: IRSD deciles 7-8,4.8,4.8,4.795454545454546,5.0,93.18181818181816,4.545454545454546,1.0,44.0,42.0,95.45454545454544,1.818181818181818,69.02380952380952,34.69387755102041,2.34391228017418
24410,Maroondah,VIC,15.3153153153153,6.79214402618658,3.52170352170352,4.82420278004906,Q1 lowest DV2,115043.0,9.0,Most advantaged: IRSD deciles 9-10,4.7,4.8,4.697368421052632,5.0,90.13157894736842,7.236842105263158,3.0,152.0,139.0,91.44736842105264,3.3707865168539324,62.73381294964029,34.88372093023256,1.45564413087834
24600,Melbourne,VIC,20.6451612903226,12.379421221865,5.62700964630225,9.48553054662379,Q3 upper-middle DV2,149615.0,8.0,Advantaged: IRSD deciles 7-8,4.5,4.85,4.4105691056910565,5.0,82.52032520325203,14.227642276422763,4.0,246.0,193.0,78.45528455284553,6.557377049180328,69.44559585492227,52.83018867924528,0.986437592523661
24650,Melton,VIC,23.7829803047194,13.5486265775798,10.1556708673091,10.1481481481481,Q3 upper-middle DV2,178960.0,6.0,Middle: IRSD deciles 5-6,4.0181818181818185,4.1,3.985775248933144,5.0,70.69701280227596,24.466571834992887,11.0,703.0,550.0,78.23613086770982,8.208955223880597,56.234545454545454,17.307692307692307,2.56973001599438
24970,Monash,VIC,15.2352941176471,6.54205607476635,3.38785046728972,5.7209573847052,Q1 lowest DV2,190397.0,9.0,Most advantaged: IRSD deciles 9-10,4.554545454545455,4.8,4.546952224052719,5.0,85.17298187808896,10.378912685337728,11.0,607.0,491.0,80.88962108731467,8.088235294117647,65.19348268839104,29.92125984251969,2.59414728943128
25060,Moonee Valley,VIC,13.4234234234234,5.32010820559062,3.87038703870387,4.05040504050405,Q1 lowest DV2,121851.0,9.0,Most advantaged: IRSD deciles 9-10,4.466666666666667,4.5,4.503875968992248,5.0,86.82170542635659,12.4031007751938,3.0,129.0,93.0,72.09302325581395,3.614457831325301,63.46236559139785,39.47368421052632,1.1514252654658
25150,Moorabool,VIC,21.9570405727924,11.6945107398568,7.15990453460621,6.92124105011933,Q2 lower-middle DV2,37632.0,8.0,Advantaged: IRSD deciles 7-8,4.85,4.85,4.81651376146789,5.0,95.41284403669724,4.587155963302752,2.0,109.0,92.0,84.40366972477065,6.25,57.94565217391305,9.090909090909092,2.5166993610139503
25250,Moreland,VIC,19.9058507061197,11.9031607262946,8.32214765100671,7.91946308724832,Q3 upper-middle DV2,171357.0,8.0,Advantaged: IRSD deciles 7-8,4.1,4.1,4.0602409638554215,5.0,74.69879518072288,22.89156626506024,2.0,83.0,72.0,86.74698795180723,1.6666666666666667,51.91666666666666,32.72727272727273,1.17684389879199
25340,Mornington Peninsula,VIC,14.9156939040208,5.77547047371836,4.41271901362752,3.50194552529183,Q1 lowest DV2,168948.0,9.0,Most advantaged: IRSD deciles 9-10,3.3000000000000003,3.3000000000000003,3.287128712871287,5.0,52.47524752475248,40.5940594059406,2.0,101.0,70.0,69.3069306930693,1.7857142857142856,38.81428571428572,35.23809523809524,2.84284307585366
25810,Northern Grampians,VIC,33.3333333333333,19.7530864197531,23.4567901234568,9.87654320987654,Q4 highest DV2,11948.0,4.0,Disadvantaged: IRSD deciles 3-4,4.6,4.6,4.611111111111111,5.0,88.88888888888889,9.25925925925926,1.0,54.0,46.0,85.18518518518519,14.285714285714285,61.23913043478261,0.0,0.526054192304496
26350,Stonnington,VIC,12.3762376237624,5.43657331136738,3.45963756177924,2.8006589785832,Q1 lowest DV2,104703.0,10.0,Most advantaged: IRSD deciles 9-10,4.333333333333333,4.2,4.366666666666666,5.0,80.66666666666666,14.000000000000002,3.0,150.0,131.0,87.33333333333333,4.615384615384616,53.67175572519084,41.935483870967744,1.32740555971543
26700,Wangaratta,VIC,23.5474006116208,12.5382262996942,7.64525993883792,8.25688073394496,Q3 upper-middle DV2,29808.0,6.0,Middle: IRSD deciles 5-6,5.0,5.0,5.0,5.0,100.0,0.0,1.0,44.0,38.0,86.36363636363636,3.125,51.76315789473684,17.24137931034483,1.99133685656099
26810,Wellington,VIC,24.0,13.3333333333333,8.95238095238095,7.04761904761905,Q3 upper-middle DV2,45639.0,5.0,Middle: IRSD deciles 5-6,4.800000000000001,4.800000000000001,4.556213017751479,5.0,85.79881656804734,10.650887573964498,2.0,169.0,165.0,97.63313609467455,5.555555555555555,68.23030303030303,25.0,2.8593950291364703
26980,Whitehorse,VIC,15.5827430779137,7.52895752895753,4.11840411840412,6.11325611325611,Q1 lowest DV2,169346.0,9.0,Most advantaged: IRSD deciles 9-10,4.408333333333334,4.7,4.436519258202567,5.0,81.31241084165478,12.268188302425106,12.0,701.0,595.0,84.87874465049929,9.090909090909092,66.45882352941176,27.86885245901639,1.9741185489309
27070,Whittlesea,VIC,19.9460916442049,9.94623655913978,8.67226890756303,7.35639905945583,Q2 lower-middle DV2,229396.0,6.0,Middle: IRSD deciles 5-6,4.485714285714286,4.5,4.458378378378378,5.0,83.56756756756756,12.432432432432432,14.0,925.0,801.0,86.5945945945946,8.9171974522293,64.31086142322097,15.068493150684931,2.42412180241512
27170,Wodonga,VIC,21.3644524236984,9.36936936936937,8.25852782764812,5.39568345323741,Q2 lower-middle DV2,43253.0,5.0,Middle: IRSD deciles 5-6,4.9,4.9,4.851063829787234,5.0,93.61702127659576,2.127659574468085,1.0,47.0,34.0,72.3404255319149,3.125,47.5,9.375,6.65101222735716
27260,Wyndham,VIC,21.7726396917148,11.4957264957265,8.26923076923077,9.23076923076923,Q2 lower-middle DV2,292011.0,8.0,Advantaged: IRSD deciles 7-8,4.4625,4.7,4.469230769230769,5.0,82.01923076923077,11.73076923076923,16.0,1040.0,848.0,81.53846153846153,6.694560669456067,61.92216981132076,32.77777777777778,2.4257836511015
27350,Yarra,VIC,18.5114503816794,11.2595419847328,5.34351145038168,7.63358778625954,Q2 lower-middle DV2,90114.0,9.0,Most advantaged: IRSD deciles 9-10,4.5,4.5,4.488372093023256,5.0,83.72093023255815,11.627906976744184,1.0,43.0,39.0,90.69767441860463,1.6666666666666667,133.82051282051282,36.84210526315789,0.974347387532307
27450,Yarra Ranges,VIC,19.6835443037975,8.06553245116572,7.46363061353574,4.91803278688525,Q1 lowest DV2,156068.0,9.0,Most advantaged: IRSD deciles 9-10,4.5,4.5,4.505747126436781,5.0,82.75862068965517,10.344827586206897,2.0,87.0,68.0,78.16091954022988,1.4925373134328357,50.85294117647059,35.294117647058826,3.9830607225567
50210,Armadale,WA,22.4159402241594,11.3113735239279,7.20496894409938,9.80757293606456,Q2 lower-middle DV2,94184.0,6.0,Middle: IRSD deciles 5-6,4.85,4.85,4.791666666666667,5.0,92.70833333333334,5.208333333333334,2.0,96.0,87.0,90.625,3.278688524590164,54.18390804597701,5.555555555555555,2.50202763344293
50420,Bayswater,WA,18.2451253481894,8.05555555555556,4.87465181058496,6.38888888888889,Q1 lowest DV2,69283.0,8.0,Advantaged: IRSD deciles 7-8,4.5,4.5,4.45,5.0,85.0,12.5,1.0,40.0,36.0,90.0,3.0303030303030303,77.47222222222223,0.0,1.35982218074546
51260,Busselton,WA,15.0984682713348,7.08154506437768,3.94736842105263,6.00858369098712,Q1 lowest DV2,40640.0,8.0,Advantaged: IRSD deciles 7-8,3.9,3.9,4.273333333333333,5.0,78.66666666666666,16.666666666666664,2.0,150.0,126.0,84.0,10.526315789473683,52.26984126984127,6.25,3.74164468431593
51310,Cambridge,WA,11.965811965812,4.80225988700565,1.9774011299435,2.82485875706215,Q1 lowest DV2,28876.0,10.0,Most advantaged: IRSD deciles 9-10,4.65,4.65,4.708333333333333,5.0,91.66666666666666,7.291666666666667,2.0,96.0,85.0,88.54166666666666,11.76470588235294,66.25882352941177,0.0,1.74310680963709
51330,Canning,WA,20.8372093023256,10.1207056638812,6.50557620817844,10.5751391465677,Q2 lower-middle DV2,95860.0,8.0,Advantaged: IRSD deciles 7-8,4.8,4.8,4.8,5.0,88.0,2.0,1.0,100.0,48.0,48.0,2.0,18.25,6.382978723404255,1.7413821020272349
51820,Cockburn,WA,17.6113360323887,7.8167115902965,5.59676331759946,7.00808625336927,Q1 lowest DV2,118091.0,9.0,Most advantaged: IRSD deciles 9-10,4.25,4.25,3.467532467532468,5.0,52.5974025974026,37.66233766233766,2.0,154.0,144.0,93.5064935064935,2.857142857142857,54.4375,3.1746031746031744,3.046634993524055
53780,Gosnells,WA,26.8965517241379,15.1636990235497,9.82194141298105,14.014933946008,Q3 upper-middle DV2,126376.0,5.0,Middle: IRSD deciles 5-6,4.733333333333333,4.8,4.78021978021978,5.0,92.85714285714286,4.945054945054945,3.0,182.0,161.0,88.46153846153845,4.054054054054054,67.63354037267081,3.1746031746031744,1.80940587800411
54170,Joondalup,WA,11.7406840224604,5.5045871559633,3.10907237512742,3.46585117227319,Q1 lowest DV2,160003.0,10.0,Most advantaged: IRSD deciles 9-10,4.9,4.9,4.902777777777778,5.0,97.2222222222222,2.7777777777777777,2.0,144.0,142.0,98.61111111111111,2.0408163265306123,70.07042253521126,4.301075268817205,1.85814757217447
54310,Karratha,WA,18.2741116751269,9.13705583756345,8.3756345177665,6.85279187817259,Q2 lower-middle DV2,22199.0,10.0,Most advantaged: IRSD deciles 9-10,4.3,4.3,4.321428571428571,5.0,76.78571428571429,14.285714285714285,1.0,56.0,54.0,96.42857142857144,6.25,81.27777777777777,0.0,195.46994978374696
54830,Kwinana,WA,30.9585492227979,17.5937904269081,11.3989637305699,10.594315245478,Q4 highest DV2,45867.0,5.0,Middle: IRSD deciles 5-6,2.5,2.5,2.548387096774193,1.0,33.87096774193548,59.67741935483871,1.0,62.0,40.0,64.51612903225806,4.0,53.8,0.0,1.46677323918951
55110,Mandurah,WA,21.5094339622642,9.52830188679245,6.50943396226415,7.92452830188679,Q2 lower-middle DV2,90306.0,4.0,Disadvantaged: IRSD deciles 3-4,4.266666666666667,4.1,4.037037037037037,5.0,54.44444444444444,15.925925925925927,3.0,270.0,260.0,96.29629629629628,6.521739130434782,37.323076923076925,2.564102564102564,2.09519602044975
55740,Mosman Park,WA,11.9565217391304,5.43478260869565,3.26086956521739,4.34782608695652,Q1 lowest DV2,9169.0,10.0,Most advantaged: IRSD deciles 9-10,3.7,3.7,3.66,5.0,56.00000000000001,30.0,1.0,50.0,26.0,52.0,16.666666666666664,59.92307692307692,0.0,0.384172460580638
57490,Rockingham,WA,21.1758584807492,11.2324492979719,9.35550935550936,9.14760914760915,Q2 lower-middle DV2,135678.0,6.0,Middle: IRSD deciles 5-6,4.65,4.65,4.666666666666667,5.0,88.50574712643679,6.896551724137931,2.0,87.0,67.0,77.01149425287356,2.564102564102564,58.43283582089552,5.47945205479452,3.7978564935025
57910,Stirling,WA,17.2523961661342,8.78243512974052,5.4690618762475,6.82090147586757,Q2 lower-middle DV2,226369.0,9.0,Most advantaged: IRSD deciles 9-10,4.516666666666667,4.8,4.52442996742671,5.0,83.38762214983714,10.09771986970684,6.0,307.0,211.0,68.72964169381108,4.838709677419355,53.90995260663507,1.7391304347826086,2.66726898322459
58050,Swan,WA,20.903454384411,9.53221535745808,6.15589016829052,7.41067490074989,Q2 lower-middle DV2,152974.0,7.0,Advantaged: IRSD deciles 7-8,2.9,2.9,2.9375,3.5,40.625,48.4375,1.0,64.0,34.0,53.125,1.0869565217391304,29.029411764705884,5.0,2.244419629906865
58510,Victoria Park,WA,16.3366336633663,7.65432098765432,3.95061728395062,5.94059405940594,Q1 lowest DV2,36889.0,9.0,Most advantaged: IRSD deciles 9-10,3.5,3.5,3.4705882352941178,5.0,52.94117647058824,35.294117647058826,1.0,51.0,34.0,66.66666666666666,3.7037037037037033,42.14705882352941,4.545454545454546,0.936016696334018
58760,Wanneroo,WA,20.0063816209317,9.40388906598661,6.62631411277477,7.93499043977056,Q2 lower-middle DV2,209111.0,8.0,Advantaged: IRSD deciles 7-8,4.25,4.25,4.427672955974843,5.0,79.87421383647799,12.57861635220126,2.0,159.0,137.0,86.16352201257862,1.550387596899225,41.86861313868613,3.4482758620689653,3.15496698415755
